5.59242701115,5.2949667816,5.08658176532,4.57915503093,3.80375893595,6.35919943937,3.84084752766,3.73416282007,4.47934359803,5.34358028436,3.99857229905,5.19431567856,5.66722563775,5.22476022015,4.75724358885,5.06676408655,5.2404703694,3.752614248,3.75251908003,4.51450757298,
5.2949667816,7.84654177667,6.27032527808,5.65189434767,5.35847384953,7.88963985569,5.33311371495,5.6844505172,5.74158870809,6.49581103029,5.52317773382,6.9811973283,6.32036473558,6.18372897537,6.13217731471,6.32096350476,6.93319283385,5.35314619158,4.97061117155,6.52489878814,
5.08658176532,6.27032527808,6.85716479362,4.78165726045,4.95342866128,7.27346521262,4.97940168802,4.37522714034,5.61335453881,6.03873491844,4.7823143002,5.51756254164,5.91877873042,5.98955177624,4.44026382961,5.24835035959,5.78791974792,4.30457924405,4.47335302687,5.89720049842,
4.57915503093,5.65189434767,4.78165726045,6.22680870503,3.93871368385,6.2842727075,3.93697915034,5.06550062316,4.8731780359,5.76143247889,4.35007456404,6.26777326941,5.08471445378,5.05003821447,5.43859884672,4.95294865392,5.47446324075,4.71143510642,4.47267049152,5.51887186915,
3.80375893595,5.35847384953,4.95342866128,3.93871368385,5.43618146855,6.14639886471,4.04878780682,4.37234726927,4.1624226083,4.91987056707,3.48375224491,4.43044786893,5.24453527444,4.99780945917,4.35067788562,4.80605655527,5.88616806435,4.34561780234,3.89507094976,5.31610858985,
6.35919943937,7.88963985569,7.27346521262,6.2842727075,6.14639886471,10.7720935699,6.58986728822,6.06373364365,6.79668664842,7.7992268437,5.8470758538,7.80976495626,8.66921281157,7.4002470751,7.02003093504,7.57279254053,7.7358524538,7.1850752368,6.40442989543,7.7548395187,
3.84084752766,5.33311371495,4.97940168802,3.93697915034,4.04878780682,6.58986728822,5.48582653133,4.67276673793,4.23174261655,5.7448872228,4.10596754068,5.08222348376,5.16138997265,4.73500046175,4.7991215708,4.77319501305,5.06513241923,4.67903816128,3.77431098658,5.43647638456,
3.73416282007,5.6844505172,4.37522714034,5.06550062316,4.37234726927,6.06373364365,4.67276673793,5.70775894725,4.14622790337,5.79373201325,4.1804977044,5.56954154991,4.95608675117,4.84369848316,5.54417745437,5.1541712358,5.56829171746,4.81145572065,4.30435753222,5.84553399678,
4.47934359803,5.74158870809,5.61335453881,4.8731780359,4.1624226083,6.79668664842,4.23174261655,4.14622790337,6.45222814562,5.26759975372,4.71012493832,5.28617449477,5.73948810936,4.34197771966,4.79650295263,4.34655147268,5.32183993664,4.05632558336,4.61762163152,5.55910128731,
5.34358028436,6.49581103029,6.03873491844,5.76143247889,4.91987056707,7.7992268437,5.7448872228,5.79373201325,5.26759975372,7.81668799302,5.3157888864,6.49525852392,6.38240346215,6.26956355143,6.29698301625,5.77710635743,6.12930089557,5.3624492255,5.02561338101,6.42843174232,
3.99857229905,5.52317773382,4.7823143002,4.35007456404,3.48375224491,5.8470758538,4.10596754068,4.1804977044,4.71012493832,5.3157888864,5.39379161133,5.12198307356,5.20235784086,5.03312114025,4.96314303524,4.53499224205,4.34561333034,4.1719459569,3.89088921074,4.95273187963,
5.19431567856,6.9811973283,5.51756254164,6.26777326941,4.43044786893,7.80976495626,5.08222348376,5.56954154991,5.28617449477,6.49525852392,5.12198307356,8.00989755368,5.98504279635,5.82362681854,6.41769750184,5.93184633705,6.2807978744,5.9131112195,4.58324338469,6.94866559031,
5.66722563775,6.32036473558,5.91877873042,5.08471445378,5.24453527444,8.66921281157,5.16138997265,4.95608675117,5.73948810936,6.38240346215,5.20235784086,5.98504279635,8.32079988194,6.42381503637,6.24460179544,6.32152158167,6.14229999527,5.5760556751,5.21648808322,6.25989803751,
